Rated_(T/F),Number_of_Turns,Game_Status,Winner,Time_Increment,Moves,Opening_Eco,Opening_Name,Opening_Ply,Game_Duration,White_Rating_Tier,Black_Rating_Tier,Time_Per_Move,Average Time
1.0,115,0.0,draw,15.083333333333334,5701,C41,Philidor Defense #2,4,0.0,1.0,1.0,0.24,0.01
1.0,30,1.0,black,15.083333333333334,5393,C44,King's Knight Opening: Normal Variation,4,0.0,1.0,2.0,0.38,0.03
1.0,45,1.0,white,15.083333333333334,1380,D02,Queen's Pawn Game: London System,5,0.0,2.0,1.0,0.48,0.02
1.0,71,0.0,draw,15.083333333333334,5392,C44,King's Knight Opening: Normal Variation,4,0.0,1.0,2.0,0.3,0.01
1.0,78,1.0,black,16.133333333333333,4379,C27,Vienna Game,3,0.0,2.0,1.0,0.21,0.01
1.0,24,3.0,black,7.2,5894,C20,King's Pawn Game: Napoleon Attack,3,0.0,1.0,1.0,0.32,0.04
1.0,69,3.0,white,15.166666666666666,3799,B01,Scandinavian Defense,2,0.0,1.0,2.0,0.34,0.01
1.0,56,2.0,black,10.05,2606,B00,Owen Defense,2,0.0,1.0,1.0,0.36,0.02
1.0,99,2.0,white,10.05,6780,A02,Bird Opening,1,0.0,1.0,1.0,0.26,0.01
1.0,79,1.0,white,20.0,203,A04,Zukertort Opening: Queen's Gambit Invitation,2,0.0,2.0,1.0,0.26,0.01
1.0,66,2.0,black,10.05,6774,A02,Bird Opening,1,0.0,1.0,1.0,0.3,0.02
1.0,53,1.0,white,10.05,6775,A02,Bird Opening,1,0.0,1.0,1.0,0.37,0.02
1.0,142,1.0,black,15.033333333333333,5210,C44,King's Knight Opening: Normal Variation,4,0.0,1.0,2.0,0.12,0.01
1.0,144,0.0,draw,15.033333333333333,5767,C41,Philidor Defense,5,0.0,2.0,1.0,0.1,0.01
1.0,56,3.0,white,8.05,5212,C44,King's Knight Opening: Normal Variation,4,0.0,1.0,1.0,0.2,0.02
1.0,30,3.0,white,5.133333333333334,5827,C41,Philidor Defense: Philidor Countergambit,6,0.0,1.0,1.0,0.1,0.03
1.0,102,1.0,black,5.133333333333334,1371,D02,Queen's Pawn Game: Chigorin Variation,4,0.0,1.0,1.0,0.12,0.01
0.0,70,1.0,black,5.133333333333334,5727,C41,Philidor Defense #2,4,0.0,1.0,2.0,0.2,0.01
1.0,59,1.0,white,30.083333333333332,5781,C41,Philidor Defense,5,0.0,2.0,1.0,0.23,0.02
1.0,52,2.0,black,10.05,5654,C41,Philidor Defense #3,5,0.0,1.0,1.0,0.4,0.02
1.0,46,2.0,black,10.05,5521,C42,Petrov's Defense,4,0.0,1.0,1.0,0.46,0.02
1.0,100,1.0,black,20.0,3798,B01,Scandinavian Defense,2,0.0,1.0,1.0,0.25,0.01
1.0,67,2.0,white,12.0,310,A01,Nimzo-Larsen Attack: Modern Variation #2,3,0.0,1.0,1.0,0.36,0.01
0.0,52,1.0,black,10.05,3416,B20,Sicilian Defense,2,0.0,1.0,0.0,0.22,0.02
1.0,32,3.0,black,15.166666666666666,819,A58,Benko Gambit: Zaitsev System,9,0.0,3.0,0.0,0.55,0.03
1.0,33,3.0,black,15.166666666666666,3694,B12,Caro-Kann Defense: Advance Variation |  Bayonet Attack,7,0.0,3.0,3.0,0.71,0.03
1.0,56,3.0,black,15.166666666666666,1577,D43,Semi-Slav Defense,8,0.0,0.0,3.0,0.47,0.02
1.0,55,3.0,white,15.166666666666666,926,E15,Queen's Indian Defense: Fianchetto Traditional,8,0.0,3.0,0.0,0.38,0.02
1.0,56,2.0,black,10.083333333333334,2122,A40,Horwitz Defense,2,0.0,3.0,0.0,0.32,0.02
1.0,24,1.0,black,10.083333333333334,1628,D11,Slav Defense: Quiet Variation,7,0.0,0.0,3.0,0.1,0.04
1.0,119,3.0,white,10.083333333333334,953,E61,King's Indian Defense,6,0.0,3.0,3.0,0.21,0.01
1.0,54,3.0,black,10.083333333333334,2269,A40,Modern Defense,2,0.0,3.0,0.0,0.38,0.02
1.0,35,3.0,white,10.083333333333334,3647,B18,Caro-Kann Defense: Classical Variation,8,0.0,0.0,3.0,0.25,0.03
1.0,86,1.0,black,10.083333333333334,1492,D07,Queen's Gambit Refused: Chigorin Defense |  Exchange Variation,6,0.0,3.0,3.0,0.3,0.01
1.0,34,3.0,black,15.25,1593,D11,Slav Defense: Modern Line,5,0.0,0.0,3.0,0.21,0.03
1.0,16,3.0,white,30.5,481,A21,English Opening: King's English Variation |  Kramnik-Shirov Counterattack,4,0.0,3.0,0.0,0.63,0.06
0.0,49,3.0,white,5.133333333333334,1606,D12,Slav Defense: Quiet Variation |  Schallopp Defense,8,0.0,3.0,0.0,0.34,0.02
0.0,31,2.0,white,5.133333333333334,1607,D45,Semi-Slav Defense: Main Line,9,0.0,3.0,0.0,0.37,0.03
1.0,43,3.0,white,10.0,3316,B27,Sicilian Defense: Hyperaccelerated Dragon,4,0.0,0.0,0.0,0.23,0.02
1.0,93,3.0,white,8.0,4437,C64,Ruy Lopez: Classical Variation,6,0.0,0.0,0.0,0.15,0.01
1.0,66,3.0,black,10.0,4040,B07,Pirc Defense #4,2,0.0,0.0,0.0,0.13,0.01
1.0,75,3.0,white,10.0,2908,B32,Sicilian Defense: Open #3,7,0.0,0.0,0.0,0.07,0.01
1.0,53,3.0,white,10.016666666666667,3805,B01,Scandinavian Defense,2,0.0,0.0,0.0,0.12,0.02
1.0,50,1.0,black,10.166666666666666,4017,B08,Pirc Defense: Classical Variation |  Schlechter Variation,9,0.0,0.0,0.0,0.14,0.02
1.0,91,2.0,white,8.0,1929,D00,Queen's Pawn Game #2,3,0.0,0.0,0.0,0.14,0.01
1.0,112,3.0,black,15.0,1822,D45,Semi-Slav Defense: Main Line,9,0.0,0.0,0.0,0.16,0.01
1.0,110,3.0,black,15.25,2639,B20,Sicilian Defense: Bowdler Attack,3,0.0,0.0,0.0,0.24,0.01
1.0,54,2.0,black,8.0,3259,B40,Sicilian Defense: Delayed Alapin Variation,5,0.0,0.0,0.0,0.23,0.02
1.0,62,1.0,black,10.0,3353,B22,Sicilian Defense: Alapin Variation,3,0.0,0.0,2.0,0.19,0.02
1.0,65,3.0,white,10.0,3988,B01,Scandinavian Defense: Blackburne Gambit,6,0.0,0.0,2.0,0.1,0.01
1.0,39,1.0,white,10.0,6187,C00,French Defense #2,2,0.0,0.0,0.0,0.08,0.03
1.0,58,3.0,black,10.0,943,D45,Semi-Slav Defense: Main Line,9,0.0,0.0,0.0,0.07,0.02
1.0,23,3.0,white,10.0,5621,C41,Philidor Defense #3,5,0.0,0.0,2.0,0.07,0.04
1.0,73,1.0,white,10.0,2944,B36,Sicilian Defense: Accelerated Dragon,8,0.0,0.0,0.0,0.19,0.01
1.0,62,3.0,black,10.0,3392,B22,Sicilian Defense: Alapin Variation,3,0.0,0.0,0.0,0.11,0.02
1.0,99,1.0,white,10.0,2873,B30,Sicilian Defense: Old Sicilian,4,0.0,0.0,0.0,0.1,0.01
1.0,28,3.0,white,10.0,2878,B32,Sicilian Defense: Open,5,0.0,0.0,0.0,0.08,0.03
1.0,58,1.0,black,10.0,2294,A00,Van't Kruijs Opening,1,0.0,0.0,0.0,0.1,0.02
1.0,36,3.0,black,10.0,2785,B23,Sicilian Defense: Closed Variation,3,0.0,0.0,3.0,0.16,0.03
1.0,100,1.0,black,10.0,2745,B25,Sicilian Defense: Closed Variation |  Traditional,4,0.0,0.0,0.0,0.15,0.01
1.0,35,3.0,black,10.0,6474,C07,French Defense: Tarrasch Variation |  Open System,6,0.0,0.0,0.0,0.14,0.03
1.0,59,2.0,white,10.0,1055,A45,Indian Game,2,0.0,2.0,0.0,0.19,0.02
1.0,43,3.0,white,10.0,3505,B21,Sicilian Defense: McDonnell Attack,3,0.0,0.0,0.0,0.26,0.02
1.0,61,2.0,white,10.0,995,E76,King's Indian Defense: Four Pawns Attack,9,0.0,0.0,0.0,0.3,0.02
1.0,23,3.0,white,10.0,1935,D00,Blackmar-Diemer Gambit: Vienna Variation,8,0.0,0.0,0.0,0.27,0.04
1.0,46,2.0,black,10.0,1017,D85,Gruenfeld Defense: Exchange Variation |  Modern Exchange Variation,13,0.0,0.0,2.0,0.18,0.02
1.0,15,3.0,white,10.0,721,A45,Indian Game,2,0.0,0.0,0.0,0.11,0.07
1.0,111,1.0,white,10.0,2219,A80,Dutch Defense,2,0.0,0.0,0.0,0.07,0.01
1.0,92,1.0,black,10.0,764,A46,Torre Attack: Classical Defense |  Nimzowitsch Variation,6,0.0,0.0,0.0,0.1,0.01
1.0,52,1.0,black,10.0,700,A45,Trompowsky Attack,3,0.0,0.0,0.0,0.11,0.02
1.0,42,3.0,black,10.0,2183,A80,Dutch Defense,2,0.0,0.0,0.0,0.11,0.02
1.0,72,3.0,black,10.0,908,D35,Queen's Gambit Declined: Normal Defense,6,0.0,0.0,0.0,0.14,0.01
1.0,65,3.0,white,10.0,1113,A43,Old Benoni Defense,2,0.0,0.0,0.0,0.11,0.02
1.0,92,1.0,black,10.0,4816,C54,Italian Game: Giuoco Piano |  Greco's Attack,13,0.0,0.0,0.0,0.14,0.01
1.0,40,2.0,black,15.0,770,A70,Benoni Defense: Classical Variation,13,0.0,0.0,3.0,0.31,0.03
1.0,35,1.0,white,30.166666666666668,4763,C50,Giuoco Piano,6,0.0,3.0,0.0,0.67,0.03
1.0,64,3.0,black,30.166666666666668,2717,B20,Sicilian Defense: Bowdler Attack,3,0.0,0.0,3.0,0.39,0.02
1.0,27,3.0,black,25.166666666666668,3356,B22,Sicilian Defense: Alapin Variation,3,0.0,3.0,3.0,0.37,0.04
1.0,36,3.0,black,30.166666666666668,3504,B21,Sicilian Defense: McDonnell Attack,3,0.0,0.0,3.0,0.37,0.03
0.0,84,3.0,black,61.0,3448,B21,Sicilian Defense: Smith-Morra Gambit #2,3,0.0,2.0,2.0,0.14,0.01
1.0,53,1.0,white,10.0,1349,D02,Queen's Pawn Game: Anti-Torre,4,0.0,2.0,2.0,0.09,0.02
1.0,45,3.0,black,15.0,3827,C02,French Defense: Advance Variation #3,5,0.0,1.0,2.0,0.23,0.02
1.0,71,3.0,black,10.0,347,A00,Polish Opening,1,0.0,2.0,0.0,0.16,0.01
1.0,139,3.0,white,10.0,1130,A43,Benoni Defense: Benoni Gambit Accepted,3,0.0,0.0,2.0,0.07,0.01
1.0,44,3.0,black,10.0,2207,A84,Dutch Defense: Normal Variation,4,0.0,0.0,3.0,0.15,0.02
1.0,29,1.0,white,10.0,3041,B50,Sicilian Defense,4,0.0,2.0,0.0,0.07,0.04
1.0,51,1.0,white,10.0,1085,A40,Polish Defense,2,0.0,0.0,2.0,0.04,0.02
1.0,74,3.0,black,10.0,3143,B84,Sicilian Defense: Scheveningen Variation |  Classical Variation,12,0.0,0.0,0.0,0.14,0.01
1.0,48,0.0,draw,10.0,632,D07,Queen's Gambit Refused: Chigorin Defense |  Main Line,6,0.0,0.0,0.0,0.15,0.02
1.0,131,1.0,white,10.0,1876,D30,Queen's Gambit Declined,4,0.0,0.0,0.0,0.12,0.01
0.0,96,3.0,black,10.0,1852,D30,Queen's Gambit Declined,4,0.0,3.0,2.0,0.09,0.01
1.0,134,3.0,black,10.0,6483,C07,French Defense: Tarrasch Variation |  Chistyakov Defense,8,0.0,0.0,3.0,0.13,0.01
1.0,61,3.0,white,10.0,1651,D20,Queen's Gambit Accepted,4,0.0,3.0,0.0,0.14,0.02
1.0,62,2.0,black,10.0,927,E15,Queen's Indian Defense: Fianchetto Traditional,8,0.0,0.0,3.0,0.22,0.02
1.0,58,3.0,black,10.0,6625,C02,French Defense: Advance Variation #4,6,0.0,2.0,3.0,0.1,0.02
1.0,49,1.0,white,10.0,818,A57,Benko Gambit,6,0.0,3.0,3.0,0.12,0.02
1.0,71,3.0,white,10.0,910,E12,Queen's Indian Defense,6,0.0,3.0,0.0,0.12,0.01
1.0,73,3.0,white,10.0,914,E12,Queen's Indian Defense,6,0.0,0.0,3.0,0.11,0.01
1.0,87,0.0,draw,10.0,912,E12,Queen's Indian Defense,6,0.0,3.0,3.0,0.17,0.01
1.0,63,3.0,white,10.0,1563,D02,Queen's Gambit Refused: Baltic Defense |  Pseudo-Slav,8,0.0,3.0,3.0,0.17,0.02
1.0,38,3.0,black,10.0,6534,C02,French Defense: Advance Variation |  Milner-Barry Gambit,11,0.0,3.0,0.0,0.1,0.03
1.0,73,3.0,white,10.0,1088,A40,Polish Defense,2,0.0,0.0,2.0,0.12,0.01
1.0,47,1.0,white,10.0,1842,D30,Queen's Gambit Declined: Traditional Variation,7,0.0,3.0,2.0,0.13,0.02
1.0,58,3.0,black,10.0,6307,C00,French Defense: Knight Variation,3,0.0,2.0,3.0,0.13,0.02
1.0,53,2.0,white,10.0,986,E81,King's Indian Defense: Saemisch Variation |  Normal Defense,10,0.0,3.0,0.0,0.26,0.02
1.0,75,3.0,white,10.0,901,D35,Queen's Gambit Declined: Normal Defense,6,0.0,0.0,3.0,0.1,0.01
1.0,36,3.0,black,10.0,6202,C00,French Defense #2,2,0.0,0.0,3.0,0.14,0.03
0.0,32,2.0,black,5.166666666666667,3139,B92,Sicilian Defense: Najdorf Variation |  Opocensky Variation,11,0.0,3.0,3.0,0.52,0.03
0.0,68,3.0,black,41.0,3349,B20,Sicilian Defense: Wing Gambit |  Marshall Variation,5,0.0,3.0,3.0,0.22,0.01
1.0,51,3.0,black,15.25,2713,B20,Sicilian Defense: Bowdler Attack,3,0.0,3.0,3.0,0.43,0.02
1.0,43,3.0,black,15.166666666666666,930,E10,Blumenfeld Countergambit #2,6,0.0,3.0,3.0,0.53,0.02
1.0,43,1.0,white,10.166666666666666,680,A45,Indian Game,2,0.0,3.0,3.0,0.33,0.02
1.0,66,3.0,black,10.166666666666666,3184,B91,Sicilian Defense: Najdorf Variation |  Zagreb (Fianchetto) Variation,11,0.0,3.0,3.0,0.31,0.02
1.0,40,2.0,black,10.166666666666666,679,A45,Indian Game,2,0.0,3.0,3.0,0.66,0.03
1.0,38,3.0,black,7.233333333333333,3857,B01,Scandinavian Defense: Modern Variation #2,4,0.0,3.0,0.0,0.23,0.03
0.0,58,3.0,black,15.166666666666666,3151,B90,Sicilian Defense: Najdorf Variation |  English Attack,11,0.0,3.0,3.0,0.32,0.02
0.0,13,3.0,black,21.0,3168,B94,Sicilian Defense: Najdorf Variation,11,0.0,3.0,3.0,0.39,0.08
1.0,38,3.0,black,10.083333333333334,765,A46,Torre Attack: Classical Defense |  Nimzowitsch Variation,6,0.0,3.0,3.0,0.4,0.03
1.0,83,3.0,white,10.0,6408,C00,Queen's Pawn Game: Franco-Sicilian Defense,4,0.0,0.0,2.0,0.1,0.01
1.0,54,3.0,black,10.133333333333333,450,A11,English Opening: Caro-Kann Defensive System,2,0.0,0.0,0.0,0.28,0.02
1.0,40,1.0,black,15.166666666666666,3618,B10,Caro-Kann Defense,2,0.0,0.0,0.0,0.15,0.03
1.0,60,1.0,black,15.166666666666666,591,A10,English Opening: Anglo-Dutch Defense,2,0.0,0.0,0.0,0.13,0.02
1.0,57,1.0,white,10.0,3950,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,0.0,2.0,2.0,0.32,0.02
1.0,98,2.0,black,10.0,5667,C41,Philidor Defense #3,5,0.0,2.0,2.0,0.16,0.01
1.0,139,1.0,white,10.0,2490,C26,Vienna Game: Stanley Variation,5,0.0,2.0,2.0,0.07,0.01
0.0,41,1.0,white,10.25,2526,B03,Alekhine Defense: Four Pawns Attack |  Fianchetto Variation,10,0.0,3.0,2.0,0.4,0.02
1.0,142,1.0,black,10.0,5636,C41,Philidor Defense #3,5,0.0,2.0,2.0,0.09,0.01
1.0,60,3.0,black,10.0,5432,C50,Four Knights Game: Italian Variation,8,0.0,2.0,2.0,0.16,0.02
1.0,83,3.0,white,10.0,324,A00,Polish Opening,1,0.0,0.0,2.0,0.1,0.01
1.0,100,3.0,black,10.0,4821,C53,Italian Game: Classical Variation #2,7,0.0,2.0,0.0,0.11,0.01
1.0,52,3.0,black,10.0,2509,B02,Alekhine Defense: Normal Variation,4,0.0,2.0,2.0,0.18,0.02
0.0,29,3.0,white,15.166666666666666,2444,B00,Nimzowitsch Defense: Lean Variation,4,0.0,2.0,3.0,0.58,0.03
1.0,67,3.0,white,15.25,1795,D37,Queen's Gambit Declined: Three Knights Variation,7,0.0,0.0,0.0,0.28,0.01
1.0,60,3.0,black,10.0,1032,D94,Gruenfeld Defense: Three Knights Variation |  Burille Variation,9,0.0,0.0,0.0,0.19,0.02
0.0,34,3.0,black,20.083333333333332,1036,E61,Indian Game: West Indian Defense,4,0.0,0.0,3.0,0.26,0.03
1.0,56,3.0,white,10.0,1038,E61,Indian Game: West Indian Defense,4,0.0,0.0,0.0,0.24,0.02
1.0,39,3.0,black,10.0,941,D32,Tarrasch Defense: Symmetrical Variation,10,0.0,0.0,0.0,0.18,0.03
1.0,53,1.0,white,10.0,1442,D02,Queen's Pawn Game: Zukertort Variation,3,0.0,0.0,0.0,0.19,0.02
1.0,23,3.0,black,10.0,1086,A40,Polish Defense,2,0.0,0.0,0.0,0.09,0.04
1.0,63,1.0,white,10.0,131,A13,English Opening: Agincourt Defense #2,4,0.0,0.0,0.0,0.19,0.02
1.0,62,0.0,draw,10.0,843,A53,Old Indian Defense,4,0.0,0.0,0.0,0.09,0.02
1.0,44,0.0,draw,30.5,918,E14,Queen's Indian Defense: Spassky System,7,0.0,0.0,0.0,0.6,0.02
1.0,111,0.0,draw,10.0,2263,A40,Modern Defense,2,0.0,0.0,0.0,0.15,0.01
1.0,80,3.0,black,10.0,6518,C02,French Defense: Advance Variation,8,0.0,0.0,0.0,0.11,0.01
1.0,50,3.0,black,10.0,6382,C00,French Defense: King's Indian Attack,3,0.0,0.0,0.0,0.11,0.02
1.0,40,1.0,black,10.0,2316,A00,Van't Kruijs Opening,1,0.0,0.0,0.0,0.15,0.03
1.0,55,3.0,white,10.0,2016,A40,Horwitz Defense,2,0.0,0.0,2.0,0.15,0.02
1.0,52,1.0,black,10.0,6659,C00,French Defense: La Bourdonnais Variation,3,0.0,2.0,1.0,0.08,0.02
1.0,72,2.0,black,10.0,2362,A00,Van't Kruijs Opening,1,0.0,2.0,1.0,0.13,0.01
1.0,106,3.0,black,10.0,6632,C02,French Defense: Advance |  Steinitz Variation,7,0.0,2.0,1.0,0.1,0.01
1.0,54,3.0,black,10.0,49,A15,English Opening: Anglo-Indian Defense |  Scandinavian Defense,4,0.0,0.0,0.0,0.23,0.02
0.0,43,3.0,white,63.0,3005,B51,Sicilian Defense: Canal-Sokolsky Attack,5,0.0,0.0,0.0,0.59,0.02
0.0,23,3.0,black,63.0,580,C00,French Defense: Steiner Variation,3,0.0,0.0,0.0,0.37,0.04
0.0,7,3.0,white,63.0,585,A10,English Opening: Anglo-Dutch Defense,2,0.0,0.0,0.0,0.16,0.14
0.0,10,3.0,white,63.0,588,A10,English Opening: Anglo-Dutch Defense,2,0.0,0.0,0.0,0.19,0.1
0.0,48,3.0,white,45.75,2827,B31,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack |  Fianchetto Variation,6,0.0,0.0,0.0,0.57,0.02
1.0,45,3.0,white,15.25,2225,A81,Dutch Defense: Semi-Leningrad Variation,6,0.0,0.0,0.0,0.38,0.02
1.0,55,0.0,draw,15.25,3683,B12,Caro-Kann Defense: Advance Variation |  Short Variation,7,0.0,0.0,0.0,0.47,0.02
0.0,18,3.0,white,45.75,3878,B01,Scandinavian Defense: Marshall Variation,6,0.0,0.0,0.0,0.37,0.06
0.0,33,3.0,black,45.75,230,A04,Zukertort Opening: Lisitsyn Gambit,3,0.0,0.0,0.0,0.4,0.03
0.0,32,3.0,white,45.75,3684,B12,Caro-Kann Defense: Advance Variation |  Short Variation,7,0.0,0.0,0.0,0.56,0.03
0.0,31,3.0,white,45.75,6370,C00,French Defense: Steiner Variation,3,0.0,0.0,0.0,0.65,0.03
0.0,57,3.0,white,45.75,2821,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5,0.0,0.0,0.0,0.46,0.02
0.0,37,3.0,black,45.75,586,A10,English Opening: Anglo-Dutch Defense,2,0.0,0.0,0.0,0.41,0.03
0.0,15,3.0,white,45.75,2829,B31,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack |  Fianchetto Variation,6,0.0,0.0,0.0,0.26,0.07
1.0,53,1.0,white,15.25,3667,B12,Caro-Kann Defense: Advance Variation,5,0.0,0.0,0.0,0.53,0.02
1.0,55,3.0,white,15.25,4603,C70,Ruy Lopez: Morphy Defense |  Caro Variation,8,0.0,0.0,0.0,0.46,0.02
0.0,54,3.0,black,45.75,4793,C53,Italian Game: Classical Variation |  Albin Gambit,9,0.0,0.0,0.0,0.19,0.02
0.0,38,3.0,white,45.75,3147,B90,Sicilian Defense: Najdorf Variation |  English Attack |  Anti-English,12,0.0,0.0,0.0,0.2,0.03
0.0,57,0.0,draw,45.75,4558,C84,Ruy Lopez: Closed Variations,10,0.0,0.0,0.0,0.26,0.02
0.0,11,3.0,white,45.75,4498,C67,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,8,0.0,0.0,0.0,0.13,0.09
0.0,28,3.0,black,45.75,2810,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5,0.0,0.0,0.0,0.33,0.04
0.0,39,3.0,black,45.75,587,A10,English Opening: Anglo-Dutch Defense,2,0.0,0.0,0.0,0.29,0.03
0.0,11,3.0,white,45.75,571,A13,English Opening: Agincourt Defense,2,0.0,0.0,0.0,0.4,0.09
0.0,15,3.0,white,45.75,2223,A82,Dutch Defense: Staunton Gambit Accepted,4,0.0,0.0,0.0,0.25,0.07
0.0,27,3.0,white,45.75,869,E20,Nimzo-Indian Defense: Ragozin Variation,8,0.0,0.0,0.0,0.37,0.04
0.0,31,3.0,white,45.75,332,A00,Polish Opening,1,0.0,0.0,0.0,0.27,0.03
0.0,41,0.0,draw,45.75,3630,B10,Caro-Kann Defense: Accelerated Panov Attack |  Modern Variation,8,0.0,0.0,0.0,0.34,0.02
0.0,30,3.0,black,45.75,6371,C00,French Defense: Steiner Variation,3,0.0,0.0,0.0,0.41,0.03
0.0,26,3.0,white,45.75,210,A13,English Opening: Agincourt Defense #3,3,0.0,0.0,0.0,0.59,0.04
0.0,23,3.0,white,45.75,581,A13,English Opening: Agincourt Defense,2,0.0,0.0,0.0,0.45,0.04
1.0,42,3.0,black,15.25,6590,C01,French Defense: Exchange Variation,5,0.0,0.0,0.0,0.38,0.02
1.0,24,3.0,black,15.25,4450,C64,Ruy Lopez: Classical Variation |  Central Variation,7,0.0,0.0,0.0,0.27,0.04
1.0,10,3.0,white,15.25,6436,C17,French Defense: Winawer Variation |  Advance Variation #3,8,0.0,0.0,0.0,0.13,0.1
1.0,92,1.0,black,8.0,2066,A40,Horwitz Defense,2,0.0,0.0,0.0,0.14,0.01
1.0,75,3.0,white,8.0,767,A46,Torre Attack #2,3,0.0,0.0,0.0,0.15,0.01
1.0,116,2.0,black,8.0,2071,A40,Horwitz Defense,2,0.0,0.0,0.0,0.14,0.01
1.0,70,3.0,white,8.0,796,A49,East Indian Defense,4,0.0,0.0,0.0,0.15,0.01
1.0,69,3.0,white,8.0,1370,D02,Queen's Pawn Game: Chigorin Variation,4,0.0,0.0,0.0,0.1,0.01
1.0,54,3.0,white,8.0,1425,D02,Queen's Pawn Game: Krause Variation,4,0.0,0.0,0.0,0.11,0.02
1.0,68,2.0,black,8.0,1410,D04,Queen's Pawn Game: Colle System,5,0.0,0.0,0.0,0.11,0.01
1.0,58,2.0,black,8.0,1149,D12,Slav Defense: Quiet Variation |  Pin Defense,8,0.0,0.0,0.0,0.19,0.02
1.0,79,2.0,white,8.0,1092,A40,English Defense #2,2,0.0,0.0,0.0,0.19,0.01
1.0,115,3.0,white,8.0,1412,D05,Colle System,6,0.0,0.0,0.0,0.14,0.01
1.0,131,2.0,white,8.0,2070,A40,Horwitz Defense,2,0.0,0.0,0.0,0.12,0.01
1.0,65,2.0,white,8.0,1151,A40,Queen's Pawn,1,0.0,0.0,0.0,0.23,0.02
1.0,77,2.0,white,8.0,1360,D02,Queen's Pawn Game: Chigorin Variation,4,0.0,0.0,0.0,0.19,0.01
1.0,108,0.0,draw,8.0,2069,A40,Horwitz Defense,2,0.0,0.0,0.0,0.11,0.01
1.0,43,3.0,white,8.0,751,D04,Queen's Pawn Game: Colle System,5,0.0,0.0,0.0,0.12,0.02
1.0,87,1.0,white,8.0,1150,A40,Queen's Pawn,1,0.0,0.0,0.0,0.15,0.01
1.0,29,1.0,white,8.0,1167,A40,Queen's Pawn,1,0.0,0.0,0.0,0.12,0.03
1.0,64,2.0,black,8.0,1348,D02,Queen's Pawn Game: Anti-Torre,4,0.0,0.0,0.0,0.14,0.02
1.0,79,3.0,white,8.0,2245,A40,Modern Defense,2,0.0,0.0,0.0,0.08,0.01
1.0,76,2.0,black,8.0,1398,D02,Queen's Pawn Game: Symmetrical Variation,4,0.0,0.0,0.0,0.16,0.01
1.0,59,1.0,white,8.0,1341,D02,Queen's Pawn Game: Zukertort Variation,3,0.0,0.0,0.0,0.1,0.02
1.0,80,2.0,black,8.0,1397,D02,Queen's Pawn Game: Symmetrical Variation,4,0.0,0.0,0.0,0.19,0.01
1.0,121,1.0,white,8.0,1414,D04,Queen's Pawn Game: Colle System,5,0.0,0.0,0.0,0.13,0.01
1.0,76,1.0,black,8.0,766,A46,Torre Attack #2,3,0.0,0.0,0.0,0.19,0.01
1.0,68,2.0,black,8.0,1423,D02,Queen's Pawn Game: Krause Variation,4,0.0,0.0,0.0,0.18,0.02
1.0,64,2.0,black,8.0,2247,A40,Modern Defense,2,0.0,0.0,0.0,0.18,0.02
1.0,67,1.0,white,8.0,1148,A40,Queen's Pawn,1,0.0,0.0,0.0,0.11,0.01
1.0,59,3.0,white,8.0,2246,A40,Modern Defense,2,0.0,0.0,0.0,0.11,0.02
1.0,51,3.0,white,8.0,741,D02,Queen's Pawn Game: Symmetrical Variation,4,0.0,0.0,0.0,0.17,0.02
1.0,45,3.0,white,8.0,2248,A40,Modern Defense,2,0.0,0.0,0.0,0.15,0.02
1.0,45,3.0,white,8.0,1338,D02,Queen's Pawn Game: Zukertort Variation,3,0.0,0.0,0.0,0.18,0.02
1.0,96,3.0,white,8.0,1359,D02,Queen's Pawn Game: Chigorin Variation,4,0.0,0.0,0.0,0.17,0.01
1.0,72,2.0,black,8.0,788,A49,East Indian Defense,4,0.0,0.0,0.0,0.18,0.01
1.0,117,2.0,white,8.0,740,D02,Queen's Pawn Game: Symmetrical Variation,4,0.0,0.0,0.0,0.13,0.01
1.0,63,1.0,white,8.0,1362,D02,Queen's Pawn Game: Chigorin Variation,4,0.0,0.0,0.0,0.19,0.02
1.0,36,1.0,black,8.0,1334,D02,Queen's Pawn Game: Zukertort Variation,3,0.0,0.0,0.0,0.27,0.03
1.0,81,3.0,white,8.0,1451,D02,Queen's Pawn Game: Zukertort Variation,3,0.0,0.0,0.0,0.13,0.01
1.0,72,2.0,black,8.0,2218,A80,Dutch Defense,2,0.0,0.0,0.0,0.19,0.01
1.0,104,2.0,black,8.0,636,A40,Mikenas Defense,2,0.0,0.0,0.0,0.14,0.01
1.0,75,1.0,white,8.0,1435,D02,Queen's Pawn Game: Zukertort Variation,3,0.0,0.0,0.0,0.2,0.01
1.0,77,2.0,white,8.0,2068,A40,Horwitz Defense,2,0.0,0.0,0.0,0.18,0.01
1.0,128,2.0,black,8.0,1138,A43,Old Benoni Defense,2,0.0,0.0,0.0,0.08,0.01
1.0,80,2.0,black,8.0,1450,D02,Queen's Pawn Game: Zukertort Variation,3,0.0,0.0,0.0,0.13,0.01
1.0,76,1.0,black,8.0,736,A46,Indian Game: Spielmann-Indian,4,0.0,0.0,0.0,0.2,0.01
